"index","assists","gamesPlayed","goals","playerBirthCity","playerBirthCountry","playerBirthDate","playerBirthStateProvince","playerDraftOverallPickNo","playerDraftRoundNo","playerDraftYear","playerFirstName","playerHeight","playerId","playerLastName","playerName","playerNationality","playerPositionCode","playerShootsCatches","playerTeamsPlayedFor","playerWeight","points","seasonId","cron_ts"
"37","0","3","0","Lafontaine","CAN","1981-06-21","QC",NULL,NULL,NULL,"Yann","71","8471186","Danis","Yann Danis","CAN","G","L","EDM","180","0","20122013","2017-04-01 11:00:07"
"38","0","1","0","Tampere","FIN","1992-08-06",NULL,"107","4","2010","Sami","73","8475824","Aittokallio","Sami Aittokallio","FIN","G","L","COL","185","0","20122013","2017-04-01 11:00:07"
"39","1","43","0","Kempele","FIN","1982-11-03",NULL,"258","8","2004","Pekka","77","8471469","Rinne","Pekka Rinne","FIN","G","L","NSH","217","1","20122013","2017-04-01 11:00:07"
"40","1","15","0","Laval","CAN","1988-08-07","QC","11","1","2006","Jonathan","72","8473541","Bernier","Jonathan Bernier","CAN","G","L","LAK","184","1","20122013","2017-04-01 11:00:07"
"41","0","7","0","Montreal","CAN","1990-04-12","QC","126","5","2008","Kevin","74","8474690","Poulin","Kevin Poulin","CAN","G","L","NYI","206","0","20122013","2017-04-01 11:00:07"
"42","0","34","0","Park Ridge","USA","1981-05-21","IL","73","3","2001","Craig","74","8467950","Anderson","Craig Anderson","USA","G","L","OTT","187","0","20122013","2017-04-01 11:00:07"
"43","0","15","0","Banská Bystrica","SVK","1982-09-18",NULL,"63","2","2001","Peter","73","8469514","Budaj","Peter Budaj","SVK","G","L","MTL","196","0","20122013","2017-04-01 11:00:07"
"44","0","38","0","Regina","CAN","1986-05-04","SK","14","1","2004","Devan","78","8471227","Dubnyk","Devan Dubnyk","CAN","G","L","EDM","213","0","20122013","2017-04-01 11:00:07"
"45","1","20","0","Oakville","CAN","1988-05-29","ON","69","3","2006","Steve","76","8473461","Mason","Steve Mason","CAN","G","R","CBJ, PHI","210","1","20122013","2017-04-01 11:00:07"
"46","1","32","0","Marblehead","USA","1986-03-18","MA","26","1","2004","Cory","75","8471239","Schneider","Cory Schneider","USA","G","L","VAN","205","1","20122013","2017-04-01 11:00:07"
"47","0","6","0","Fussen","DEU","1986-01-29",NULL,"94","3","2004","Thomas","73","8471306","Greiss","Thomas Greiss","DEU","G","L","SJS","228","0","20122013","2017-04-01 11:00:07"
"48","0","15","0","Fredericton","CAN","1990-08-07","NB","34","2","2008","Jake","74","8474596","Allen","Jake Allen","CAN","G","L","STL","203","0","20122013","2017-04-01 11:00:07"
"49","0","1","0","Edina","USA","1987-05-13","MN","38","2","2005","Jeff","72","8471712","Frazee","Jeff Frazee","USA","G","L","NJD","195","0","20122013","2017-04-01 11:00:07"
"50","0","18","0","Montreal","CAN","1977-05-16","QC","13","1","1995","Jean-Sebastien","73","8462044","Giguere","Jean-Sebastien Giguere","CAN","G","L","COL","202","0","20122013","2017-04-01 11:00:07"
"51","0","1","0","London","CAN","1990-03-07","ON","77","3","2009","Matt","74","8475252","Hackett","Matt Hackett","CAN","G","L","MIN","179","0","20122013","2017-04-01 11:00:07"
"52","0","1","0","Thunder Bay","CAN","1985-12-19","ON",NULL,NULL,NULL,"Carter","73","8475622","Hutton","Carter Hutton","CAN","G","L","CHI","195","0","20122013","2017-04-01 11:00:07"
"53","0","40","0","East Lansing","USA","1980-07-17","MI","138","5","1999","Ryan","74","8468011","Miller","Ryan Miller","USA","G","L","BUF","168","0","20122013","2017-04-01 11:00:07"
"54","1","24","0","Turku","FIN","1976-10-26",NULL,"116","5","1995","Miikka","73","8462147","Kiprusoff","Miikka Kiprusoff","FIN","G","L","CGY","185","1","20122013","2017-04-01 11:00:07"
"55","0","17","0","Saskatoon","CAN","1984-02-29","SK","25","1","2002","Cam","73","8470320","Ward","Cam Ward","CAN","G","L","CAR","185","0","20122013","2017-04-01 11:00:07"
"56","0","44","0","Kladno","CZE","1987-08-31",NULL,"41","2","2005","Ondrej","75","8471715","Pavelec","Ondrej Pavelec","CZE","G","L","WPG","215","0","20122013","2017-04-01 11:00:07"
"57","1","35","0","Samara","RUS","1988-04-27",NULL,"23","1","2006","Semyon","74","8473575","Varlamov","Semyon Varlamov","RUS","G","L","COL","209","1","20122013","2017-04-01 11:00:07"
"58","0","43","0","Anahim Lake","CAN","1987-08-16","BC","5","1","2005","Carey","75","8471679","Price","Carey Price","CAN","G","L","MTL","226","0","20122013","2017-04-01 11:00:07"
"59","2","43","0","Lloydminster","CAN","1989-09-16","SK","93","4","2008","Braden","74","8474651","Holtby","Braden Holtby","CAN","G","L","WSH","217","2","20122013","2017-04-01 11:00:07"
"60","4","47","0","Kamenogorsk","KAZ","1975-07-25",NULL,"219","9","1994","Evgeni","72","8460705","Nabokov","Evgeni Nabokov","RUS","G","L","NYI","202","4","20122013","2017-04-01 11:00:07"
"61","0","2","0","Ostrava","CZE","1992-02-14",NULL,"141","5","2010","Petr","74","8475852","Mrazek","Petr Mrazek","CZE","G","L","DET","183","0","20122013","2017-04-01 11:00:07"
"62","2","19","0","Saskatoon","CAN","1980-06-19","SK","60","2","2000","Dan","73","8468540","Ellis","Dan Ellis","CAN","G","L","CAR","195","2","20122013","2017-04-01 11:00:07"
"63","0","1","0","Pori","FIN","1987-05-22",NULL,NULL,NULL,NULL,"Jussi","77","8475680","Rynnas","Jussi Rynnas","FIN","G","L","TOR","210","0","20122013","2017-04-01 11:00:07"
"64","1","7","0","Danderyd","SWE","1984-10-24",NULL,NULL,NULL,NULL,"Jonas","76","8475361","Gustavsson","Jonas Gustavsson","SWE","G","L","DET","201","1","20122013","2017-04-01 11:00:07"
"65","1","58","0","Savonlinna","FIN","1987-03-10",NULL,"21","1","2005","Tuukka","75","8471695","Rask","Tuukka Rask","FIN","G","L","BOS","176","1","20122013","2017-04-01 11:00:07"
"66","1","40","0","Morweena","CAN","1988-03-15","MB","99","4","2006","James","74","8473503","Reimer","James Reimer","CAN","G","L","TOR","217","1","20122013","2017-04-01 11:00:07"
"67","1","19","0","Leksand","SWE","1973-05-05",NULL,"218","9","1994","Johan","72","8460704","Hedberg","Johan Hedberg","SWE","G",,"NJD","190","1","20122013","2017-04-01 11:00:07"
"68","0","3","0","Edmundston","CAN","1985-09-30","NB",NULL,NULL,NULL,"Cedrick","72","8473638","Desjardins","Cedrick Desjardins","CAN","G","R","TBL","192","0","20122013","2017-04-01 11:00:07"
"69","0","4","0","Woonsocket","USA","1977-01-02","RI","22","1","1995","Brian","74","8462052","Boucher","Brian Boucher","USA","G","L","PHI","200","0","20122013","2017-04-01 11:00:07"
"70","1","6","0","Barrhead","CAN","1988-04-11","AB","26","1","2006","Leland","72","8473414","Irving","Leland Irving","CAN","G","L","CGY","177","1","20122013","2017-04-01 11:00:07"
"71","0","23","0","Montreal","CAN","1979-04-04","QC","4","1","1997","Roberto","75","8466141","Luongo","Roberto Luongo","CAN","G","L","VAN","217","0","20122013","2017-04-01 11:00:07"
"72","0","13","0","Salt Lake City","USA","1987-07-25","UT","120","4","2006","Richard","70","8473614","Bachman","Richard Bachman","USA","G","L","DAL","183","0","20122013","2017-04-01 11:00:07"
"73","2","54","0","Vantaa","FIN","1983-08-29",NULL,NULL,NULL,NULL,"Antti","74","8474550","Niemi","Antti Niemi","FIN","G","L","SJS","215","2","20122013","2017-04-01 11:00:07"
"74","0","19","0","Blyth","CAN","1986-08-30","ON","38","2","2004","Justin","73","8471251","Peters","Justin Peters","CAN","G","L","CAR","210","0","20122013","2017-04-01 11:00:07"
"75","0","1","0","Farmingville","USA","1989-07-04","NY",NULL,NULL,NULL,"Keith","75","8476234","Kinkaid","Keith Kinkaid","USA","G","L","NJD","195","0","20122013","2017-04-01 11:00:07"
"76","0","34","0","Kingston","CAN","1982-03-22","ON","161","5","2001","Mike","76","8469608","Smith","Mike Smith","CAN","G","L","PHX","215","0","20122013","2017-04-01 11:00:07"
"77","0","19","0","Des Moines","USA","1977-07-23","IA","215","8","1997","Scott","74","8466339","Clemmensen","Scott Clemmensen","USA","G","L","FLA","200","0","20122013","2017-04-01 11:00:07"
"78","1","55","0","Milford","USA","1986-01-21","CT","72","3","2005","Jonathan","73","8471734","Quick","Jonathan Quick","USA","G","L","LAK","218","1","20122013","2017-04-01 11:00:07"
"79","0","15","0","Burnaby","CAN","1980-01-18","BC","66","3","1998","Jason","75","8467391","LaBarbera","Jason LaBarbera","CAN","G","L","PHX","232","0","20122013","2017-04-01 11:00:07"
"80","0","20","0","Spruce Grove","CAN","1986-09-11","AB",NULL,NULL,NULL,"Ben","74","8475681","Scrivens","Ben Scrivens","CAN","G","L","TOR","181","0","20122013","2017-04-01 11:00:07"
"81","0","22","0","Denver","USA","1986-11-21","CO","85","3","2005","Ben","79","8471750","Bishop","Ben Bishop","USA","G","L","OTT, TBL","216","0","20122013","2017-04-01 11:00:07"
"0","1","40","0","Spruce Grove","CAN","1986-09-11","AB",NULL,NULL,NULL,"Ben","74","8475681","Scrivens","Ben Scrivens","CAN","G","L","LAK, EDM","181","1","20132014","2017-04-01 11:00:07"
"1","0","16","0","Gävle","SWE","1990-01-31",NULL,"31","2","2008","Jacob","78","8474593","Markstrom","Jacob Markstrom","SWE","G","L","FLA, VAN","196","0","20132014","2017-04-01 11:00:07"
"2","0","27","0","St. Paul","USA","1987-07-28","MN","112","4","2005","Alex","72","8471774","Stalock","Alex Stalock","USA","G","L","SJS","187","0","20132014","2017-04-01 11:00:07"
"3","1","20","0","Detroit","USA","1987-06-09","MI","74","3","2006","Jeff","74","8473553","Zatkoff","Jeff Zatkoff","USA","G","L","PIT","186","1","20132014","2017-04-01 11:00:07"
"4","1","48","0","Flint","USA","1974-04-15","MI","217","9","1994","Tim","71","8460703","Thomas","Tim Thomas","USA","G","L","FLA, DAL","201","1","20132014","2017-04-01 11:00:07"
"5","0","17","0","Rosenheim","DEU","1991-11-25",NULL,"112","4","2010","Philipp","73","8475831","Grubauer","Philipp Grubauer","DEU","G","L","WSH","182","0","20132014","2017-04-01 11:00:07"
"6","0","24","0","Kempele","FIN","1982-11-03",NULL,"258","8","2004","Pekka","77","8471469","Rinne","Pekka Rinne","FIN","G","L","NSH","217","0","20132014","2017-04-01 11:00:07"
"7","0","12","0","Kalix","SWE","1982-08-08",NULL,NULL,NULL,NULL,"Viktor","72","8476839","Fasth","Viktor Fasth","SWE","G","L","ANA, EDM","181","0","20132014","2017-04-01 11:00:07"
"8","1","30","0","Saskatoon","CAN","1984-02-29","SK","25","1","2002","Cam","73","8470320","Ward","Cam Ward","CAN","G","L","CAR","185","1","20132014","2017-04-01 11:00:07"
"9","0","28","0","Montreal","CAN","1990-04-12","QC","126","5","2008","Kevin","74","8474690","Poulin","Kevin Poulin","CAN","G","L","NYI","206","0","20132014","2017-04-01 11:00:07"
"10","3","57","0","Kladno","CZE","1987-08-31",NULL,"41","2","2005","Ondrej","75","8471715","Pavelec","Ondrej Pavelec","CZE","G","L","WPG","215","3","20132014","2017-04-01 11:00:07"
"11","0","22","0","Montreal","CAN","1977-05-16","QC","13","1","1995","Jean-Sebastien","73","8462044","Giguere","Jean-Sebastien Giguere","CAN","G","L","COL","202","0","20132014","2017-04-01 11:00:07"
"12","0","32","0","Saskatoon","CAN","1990-05-05","SK","161","6","2009","Darcy","77","8475311","Kuemper","Darcy Kuemper","CAN","G","L","MIN","215","0","20132014","2017-04-01 11:00:07"
"13","0","25","0","Banská Bystrica","SVK","1982-09-18",NULL,"63","2","2001","Peter","73","8469514","Budaj","Peter Budaj","SVK","G","L","MTL","196","0","20132014","2017-04-01 11:00:07"
"14","2","31","0","Newmarket","CAN","1985-04-09","ON","291","9","2003","Brian","74","8470880","Elliott","Brian Elliott","CAN","G","L","STL","209","2","20132014","2017-04-01 11:00:07"
"15","0","28","0","Chicago","USA","1985-02-13","IL","6","1","2004","Al","74","8471219","Montoya","Al Montoya","USA","G","L","WPG","209","0","20132014","2017-04-01 11:00:07"
"16","1","28","0","London","CAN","1983-05-23","ON","176","6","2002","Curtis","75","8470147","McElhinney","Curtis McElhinney","CAN","G","L","CBJ","200","1","20132014","2017-04-01 11:00:07"
"17","3","70","0","Savonlinna","FIN","1987-03-10",NULL,"21","1","2005","Tuukka","75","8471695","Rask","Tuukka Rask","FIN","G","L","BOS","176","3","20132014","2017-04-01 11:00:07"
"18","1","25","0","Rauma","FIN","1989-05-12",NULL,NULL,NULL,NULL,"Antti","72","8477293","Raanta","Antti Raanta","FIN","G","L","CHI","195","1","20132014","2017-04-01 11:00:07"
"19","0","6","0","East Lansing","USA","1980-07-17","MI","138","5","1999","Ryan","74","8468011","Miller","Ryan Miller","USA","G","L","STL","168","0","20132014","2017-04-01 11:00:07"
"20","0","36","0","Gothenburg","SWE","1991-07-24",NULL,"46","2","2009","Robin","76","8475215","Lehner","Robin Lehner","SWE","G","L","OTT","239","0","20132014","2017-04-01 11:00:07"
"21","1","2","0","York","USA","1990-05-01","NY","164","6","2009","Connor","78","8475303","Knapp","Connor Knapp","USA","G","L","BUF","206","1","20132014","2017-04-01 11:00:07"
"22","0","1","0","Flint","USA","1974-04-15","MI","217","9","1994","Tim","71","8460703","Thomas","Tim Thomas","USA","G","L","DAL","201","0","20132014","2017-04-01 11:00:07"
"23","0","77","0","Sorel","CAN","1984-11-28","QC","1","1","2003","Marc-Andre","74","8470594","Fleury","Marc-Andre Fleury","CAN","G","L","PIT","180","0","20132014","2017-04-01 11:00:07"
"24","1","17","0","Des Moines","USA","1977-07-23","IA","215","8","1997","Scott","74","8466339","Clemmensen","Scott Clemmensen","USA","G","L","FLA","200","1","20132014","2017-04-01 11:00:07"
"25","0","1","0","Port Huron","USA","1992-01-09","MI","11","1","2010","Jack","74","8475789","Campbell","Jack Campbell","USA","G","L","DAL","197","0","20132014","2017-04-01 11:00:07"
"26","0","19","0","Lulea","SWE","1990-03-19",NULL,"62","3","2009","Anders","78","8475195","Nilsson","Anders Nilsson","SWE","G","L","NYI","229","0","20132014","2017-04-01 11:00:07"
"27","2","75","0","Milford","USA","1986-01-21","CT","72","3","2005","Jonathan","73","8471734","Quick","Jonathan Quick","USA","G","L","LAK","218","2","20132014","2017-04-01 11:00:07"
"28","0","1","0","Hamilton","CAN","1992-08-07","ON","27","1","2010","Mark","74","8475771","Visentin","Mark Visentin","CAN","G","L","PHX","201","0","20132014","2017-04-01 11:00:07"
"29","0","7","0","Pittsburgh","USA","1993-07-14","PA","39","2","2011","John","75","8476434","Gibson","John Gibson","USA","G","L","ANA","226","0","20132014","2017-04-01 11:00:07"
"30","2","56","0","Felben Wellhausen","CHE","1982-02-12",NULL,NULL,NULL,NULL,"Jonas","74","8473972","Hiller","Jonas Hiller","CHE","G","R","ANA","191","2","20132014","2017-04-01 11:00:07"
"31","3","70","0","Samara","RUS","1988-04-27",NULL,"23","1","2006","Semyon","74","8473575","Varlamov","Semyon Varlamov","RUS","G","L","COL","209","3","20132014","2017-04-01 11:00:07"
"32","0","3","0","Barrie","CAN","1990-03-02","ON","77","3","2008","Michael","75","8474636","Hutchinson","Michael Hutchinson","CAN","G","R","WPG","202","0","20132014","2017-04-01 11:00:07"
"33","0","29","0","Regina","CAN","1984-06-18","SK","38","2","2002","Josh","74","8470216","Harding","Josh Harding","CAN","G","R","MIN","194","0","20132014","2017-04-01 11:00:07"
"34","0","4","0","St. Louis","USA","1983-04-11","MO","172","6","2002","Mike","74","8470093","McKenna","Mike McKenna","USA","G","R","CBJ","190","0","20132014","2017-04-01 11:00:07"
"35","0","9","0","Togliatti","RUS","1980-06-22",NULL,"44","2","2000","Ilya","75","8468524","Bryzgalov","Ilya Bryzgalov","RUS","G","L","MIN","213","0","20132014","2017-04-01 11:00:07"
"36","0","8","0","London","CAN","1990-03-07","ON","77","3","2009","Matt","74","8475252","Hackett","Matt Hackett","CAN","G","L","BUF","179","0","20132014","2017-04-01 11:00:07"
"37","0","1","0","St. Louis","USA","1988-11-02","MO",NULL,NULL,NULL,"Calvin","76","8476763","Heeter","Calvin Heeter","USA","G","L","PHI","195","0","20132014","2017-04-01 11:00:07"
"38","0","1","0","Edmundston","CAN","1985-09-30","NB",NULL,NULL,NULL,"Cedrick","72","8473638","Desjardins","Cedrick Desjardins","CAN","G","R","TBL","192","0","20132014","2017-04-01 11:00:07"
"39","1","55","0","Laval","CAN","1988-08-07","QC","11","1","2006","Jonathan","72","8473541","Bernier","Jonathan Bernier","CAN","G","L","TOR","184","1","20132014","2017-04-01 11:00:07"
"40","1","21","0","North Vancouver","CAN","1990-01-10","BC",NULL,NULL,NULL,"Martin","76","8474889","Jones","Martin Jones","CAN","G","L","LAK","190","1","20132014","2017-04-01 11:00:07"
"41","0","25","0","Pisek","CZE","1991-07-18",NULL,"179","6","2012","Marek","76","8476992","Mazanec","Marek Mazanec","CZE","G","R","NSH","187","0","20132014","2017-04-01 11:00:07"
"42","0","8","0","Watson","CAN","1989-09-16","SK","122","5","2008","Dustin","72","8474682","Tokarski","Dustin Tokarski","CAN","G","L","MTL","205","0","20132014","2017-04-01 11:00:07"
"43","0","32","0","Togliatti","RUS","1980-06-22",NULL,"44","2","2000","Ilya","75","8468524","Bryzgalov","Ilya Bryzgalov","RUS","G","L","EDM, MIN","213","0","20132014","2017-04-01 11:00:07"
"44","0","1","0","Surrey","CAN","1988-02-11","BC",NULL,NULL,NULL,"Andrew","74","8477202","Hammond","Andrew Hammond","CAN","G","L","OTT","215","0","20132014","2017-04-01 11:00:07"
"45","2","63","0","Denver","USA","1986-11-21","CO","85","3","2005","Ben","79","8471750","Bishop","Ben Bishop","USA","G","L","TBL","216","2","20132014","2017-04-01 11:00:07"
"46","0","34","0","Regina","CAN","1986-05-04","SK","14","1","2004","Devan","78","8471227","Dubnyk","Devan Dubnyk","CAN","G","L","EDM, NSH","213","0","20132014","2017-04-01 11:00:07"
"47","0","2","0","Lac St. Charles","CAN","1977-08-15","QC","16","1","1995","Martin","74","8462047","Biron","Martin Biron","CAN","G","L","NYR","186","0","20132014","2017-04-01 11:00:07"
"48","0","9","0","Ostrava","CZE","1992-02-14",NULL,"141","5","2010","Petr","74","8475852","Mrazek","Petr Mrazek","CZE","G","L","DET","183","0","20132014","2017-04-01 11:00:07"
"49","2","21","0","Blyth","CAN","1986-08-30","ON","38","2","2004","Justin","73","8471251","Peters","Justin Peters","CAN","G","L","CAR","210","2","20132014","2017-04-01 11:00:07"
"50","0","1","0","Tampere","FIN","1992-08-06",NULL,"107","4","2010","Sami","73","8475824","Aittokallio","Sami Aittokallio","FIN","G","L","COL","185","0","20132014","2017-04-01 11:00:07"
"51","0","11","0","Pictou","CAN","1980-02-07","NS",NULL,NULL,NULL,"Joey","72","8469732","MacDonald","Joey MacDonald","CAN","G","L","CGY","197","0","20132014","2017-04-01 11:00:07"
"52","2","70","0","Vantaa","FIN","1983-08-29",NULL,NULL,NULL,NULL,"Antti","74","8474550","Niemi","Antti Niemi","FIN","G","L","SJS","215","2","20132014","2017-04-01 11:00:07"
"53","1","40","0","Thunder Bay","CAN","1985-12-19","ON",NULL,NULL,NULL,"Carter","73","8475622","Hutton","Carter Hutton","CAN","G","L","NSH","195","1","20132014","2017-04-01 11:00:07"
"54","0","25","0","Fussen","DEU","1986-01-29",NULL,"94","3","2004","Thomas","73","8471306","Greiss","Thomas Greiss","DEU","G","L","PHX","228","0","20132014","2017-04-01 11:00:07"
"55","0","1","0","Sollentuna","SWE","1989-09-04",NULL,NULL,NULL,NULL,"Niklas","72","8476844","Svedberg","Niklas Svedberg","SWE","G","L","BOS","176","0","20132014","2017-04-01 11:00:07"
"56","1","64","0","Novokuznetsk","RUS","1988-09-20",NULL,NULL,NULL,NULL,"Sergei","74","8475683","Bobrovsky","Sergei Bobrovsky","RUS","G","L","CBJ","182","1","20132014","2017-04-01 11:00:07"
"57","0","28","0","Stockholm","SWE","1988-06-25",NULL,"46","2","2006","Jhonas","70","8473523","Enroth","Jhonas Enroth","SWE","G","L","BUF","175","0","20132014","2017-04-01 11:00:07"
"58","1","53","0","Park Ridge","USA","1981-05-21","IL","73","3","2001","Craig","74","8467950","Anderson","Craig Anderson","USA","G","L","OTT","187","1","20132014","2017-04-01 11:00:07"
"59","0","1","0","Malmö","SWE","1984-02-16",NULL,NULL,NULL,NULL,"Cristopher","75","8476846","Nilstorp","Cristopher Nilstorp","SWE","G","R","DAL","190","0","20132014","2017-04-01 11:00:07"
