date,EloRating,team
12/13/1997,1478.983457,NYR
12/13/1997,1468.84183,FLA
12/13/1997,1577.039625,NJD
12/13/1997,1546.072784,MTL
12/13/1997,1572.756582,DET
12/13/1997,1453.277822,EDM
12/13/1997,1472.772474,CHI
12/13/1997,1540.104188,PHI
12/13/1997,1585.49481,DAL
12/13/1997,1453.854219,SJS
12/13/1997,1490.225465,ARI
12/13/1997,1537.729868,PIT
12/13/1997,1460.619828,CGY
12/13/1997,1544.587953,COL
12/13/1997,1453.606144,ANA
12/13/1997,1528.799453,WSH
12/14/1997,1492.639365,BOS
12/14/1997,1538.429067,MTL
12/14/1997,1509.648791,OTT
12/14/1997,1387.763629,TBL
12/14/1997,1490.715623,NYI
12/14/1997,1472.900206,FLA
12/14/1997,1472.417549,TOR
12/14/1997,1584.683342,NJD
12/14/1997,1557.679506,STL
12/14/1997,1457.958899,EDM
12/14/1997,1445.49074,VAN
12/14/1997,1537.866423,COL
12/14/1997,1513.964302,LAK
12/14/1997,1522.152705,WSH
12/14/1997,1469.158858,CHI
12/14/1997,1458.603066,SJS
12/15/1997,1543.717804,PHI
12/15/1997,1394.805407,TBL
12/15/1997,1488.361981,ARI
12/15/1997,1568.075506,DET
12/16/1997,1532.034258,MTL
12/16/1997,1550.029158,PHI
12/16/1997,1465.105269,FLA
12/16/1997,1499.034173,BOS
12/16/1997,1548.539247,STL
12/16/1997,1502.607012,OTT
12/16/1997,1580.745963,DAL
12/16/1997,1488.202198,BUF
12/16/1997,1544.80913,COL
12/16/1997,1465.698927,TOR
12/16/1997,1438.548034,VAN
12/16/1997,1511.987869,LAK
12/17/1997,1473.825241,CAR
12/17/1997,1509.003046,OTT
12/17/1997,1539.593352,PIT
12/17/1997,1388.494053,TBL
12/17/1997,1591.401964,NJD
12/17/1997,1474.925082,NYR
12/17/1997,1524.129138,WSH
12/17/1997,1498.51056,NYI
12/17/1997,1467.341359,CGY
12/17/1997,1465.098099,CHI
12/17/1997,1462.663825,SJS
12/17/1997,1569.847073,DET
12/18/1997,1500.584263,NYI
12/18/1997,1479.526191,BUF
12/18/1997,1390.922224,TBL
12/18/1997,1508.546285,BOS
12/18/1997,1455.593157,FLA
12/18/1997,1471.589367,NYR
12/18/1997,1548.355692,COL
12/18/1997,1558.3167,DET
12/18/1997,1486.590414,ARI
12/18/1997,1456.23278,VAN
12/18/1997,1467.099157,EDM
12/18/1997,1461.111012,CHI
12/18/1997,1460.252893,ANA
12/18/1997,1462.152365,TOR
12/19/1997,1504.80072,OTT
12/19/1997,1478.027567,CAR
12/19/1997,1555.873813,PHI
12/19/1997,1501.540228,BOS
12/19/1997,1522.055435,WSH
12/19/1997,1449.731255,FLA
12/19/1997,1542.143213,STL
12/19/1997,1594.737679,NJD
12/19/1997,1471.328446,CGY
12/19/1997,1589.42197,DAL
12/19/1997,1474.194198,SJS
12/19/1997,1466.669384,VAN
12/19/1997,1494.303123,LAK
12/19/1997,1472.125029,TOR
12/20/1997,1469.829149,BUF
12/20/1997,1526.189604,MTL
12/20/1997,1560.288032,DET
12/20/1997,1596.586589,NJD
12/20/1997,1546.38436,COL
12/20/1997,1537.165181,PIT
12/20/1997,1450.280229,ANA
12/20/1997,1476.15381,ARI
12/20/1997,1553.717746,PHI
12/20/1997,1460.768341,FLA
12/20/1997,1397.928281,TBL
12/20/1997,1477.451269,NYR
12/20/1997,1468.001776,CGY
12/20/1997,1502.047875,LAK
12/21/1997,1503.696295,BOS
12/21/1997,1510.281306,NYI
12/21/1997,1474.18161,CAR
12/21/1997,1511.018349,WSH
12/21/1997,1521.865876,MTL
12/21/1997,1508.646677,OTT
12/21/1997,1540.294304,STL
12/21/1997,1539.191714,PIT
12/21/1997,1485.781631,ARI
12/21/1997,1464.380277,TOR
12/21/1997,1465.081922,EDM
12/21/1997,1592.748639,DAL
12/21/1997,1468.691041,VAN
12/21/1997,1463.128247,CHI
12/22/1997,1479.223377,NYR
12/22/1997,1474.152876,BUF
12/22/1997,1440.652408,ANA
12/22/1997,1472.172541,SJS
12/23/1997,1499.7342,BOS
12/23/1997,1564.496794,DET
12/23/1997,1529.713703,MTL
12/23/1997,1461.808672,EDM
12/23/1997,1514.243401,NYI
12/23/1997,1500.79885,OTT
12/23/1997,1396.156173,TBL
12/23/1997,1548.28161,STL
12/23/1997,1475.224311,CHI
12/23/1997,1509.656218,LAK
12/23/1997,1434.924388,ANA
12/23/1997,1460.393433,CGY
12/24/1997,1480.196657,BUF
12/24/1997,1569.939202,DET
12/24/1997,1508.953617,OTT
12/24/1997,1527.518877,MTL
12/24/1997,1473.179596,NYR
12/24/1997,1394.587161,TBL
12/24/1997,1558.919909,PHI
12/24/1997,1470.393461,CAR
12/24/1997,1514.806498,WSH
12/24/1997,1592.377827,NJD
12/24/1997,1455.566178,FLA
12/24/1997,1549.850621,STL
12/24/1997,1468.503434,TOR
12/24/1997,1464.003499,EDM
12/24/1997,1544.357827,COL
12/24/1997,1513.458174,LAK
12/24/1997,1481.658474,ARI
12/24/1997,1450.027068,CGY
12/24/1997,1456.594977,VAN
12/24/1997,1596.021889,DAL
12/27/1997,1465.153751,CAR
12/27/1997,1452.105617,FLA
12/27/1997,1474.967277,BUF
12/27/1997,1480.278605,NYR
12/27/1997,1594.155482,NJD
12/27/1997,1506.088634,NYI
12/27/1997,1513.028843,WSH
12/27/1997,1531.204408,PIT
12/27/1997,1575.168583,DET
12/27/1997,1472.477531,TOR
12/27/1997,1553.311183,STL
12/27/1997,1471.422355,CHI
12/27/1997,1477.90056,SJS
12/27/1997,1479.567495,ARI
12/27/1997,1387.488151,TBL
12/27/1997,1494.291791,BOS
12/28/1997,1457.003546,CAR
12/28/1997,1483.028425,BUF
12/28/1997,1538.995202,PIT
12/28/1997,1523.412032,MTL
12/28/1997,1502.59289,NYI
12/28/1997,1460.255821,FLA
12/28/1997,1505.238049,WSH
12/28/1997,1513.060462,OTT
12/28/1997,1465.651273,TOR
12/28/1997,1581.994841,DET
12/28/1997,1544.372743,STL
12/28/1997,1445.290753,ANA
12/28/1997,1600.833881,DAL
12/28/1997,1451.782985,VAN
12/28/1997,1452.118048,CGY
12/28/1997,1564.159619,PHI
12/28/1997,1460.029402,EDM
12/28/1997,1553.913438,COL
12/28/1997,1503.902563,LAK
12/28/1997,1489.543506,ARI
12/29/1997,1472.217458,NYR
12/29/1997,1499.376769,BOS
12/29/1997,1480.360794,CHI
12/29/1997,1447.574016,ANA
12/30/1997,1534.905513,PIT
12/30/1997,1491.984364,NYI
12/30/1997,1474.728942,BUF
12/30/1997,1597.651225,NJD
12/30/1997,1497.328104,WSH
12/30/1997,1542.089479,STL
12/30/1997,1382.403174,TBL
12/30/1997,1467.92455,SJS
12/30/1997,1595.340686,DET
12/30/1997,1598.411339,DAL
12/30/1997,1562.5705,COL
12/30/1997,1527.501721,MTL
12/30/1997,1461.39691,CGY
12/30/1997,1495.667474,ARI
12/30/1997,1497.778594,LAK
12/30/1997,1454.205527,VAN
12/31/1997,1465.303029,CAR
12/31/1997,1441.85691,ANA
12/31/1997,1602.600764,NJD
12/31/1997,1486.0779,CHI
12/31/1997,1470.864348,FLA
12/31/1997,1463.43472,SJS
12/31/1997,1451.37234,EDM
12/31/1997,1554.880757,PHI
12/31/1997,1544.288612,PIT
12/31/1997,1469.168113,CAR
1/1/1998,1469.779404,BUF
1/1/1998,1520.970407,OTT
1/1/1998,1386.893004,TBL
1/1/1998,1476.37372,NYR
1/1/1998,1452.305427,TOR
1/1/1998,1495.220507,BOS
1/1/1998,1593.349524,DET
1/1/1998,1535.703512,STL
1/1/1998,1600.402501,DAL
1/1/1998,1505.277597,LAK
1/1/1998,1560.469649,COL
1/1/1998,1482.601264,NYI
1/1/1998,1455.692587,CGY
1/1/1998,1529.602571,MTL
1/1/1998,1446.706524,VAN
1/1/1998,1559.993546,PHI
1/1/1998,1503.714071,WSH
1/1/1998,1437.991826,ANA
1/1/1998,1468.842964,FLA
1/1/1998,1590.939408,NJD
1/2/1998,1497.097144,BOS
1/2/1998,1512.382113,OTT
1/2/1998,1497.739256,CHI
1/2/1998,1450.42879,TOR
1/2/1998,1501.371798,ARI
1/2/1998,1507.549691,LAK
1/3/1998,1478.367698,BUF
1/3/1998,1565.80008,COL
1/3/1998,1393.6614,TBL
1/3/1998,1473.538663,FLA
1/3/1998,1600.687369,DET
1/3/1998,1465.456103,SJS
1/3/1998,1598.130407,DAL
1/3/1998,1477.270834,NYI
1/3/1998,1446.259551,EDM
1/3/1998,1533.178708,MTL
1/4/1998,1495.141131,BOS
1/4/1998,1474.993648,SJS
1/4/1998,1461.755758,CAR
1/4/1998,1601.441615,DAL
1/4/1998,1547.835883,PIT
1/4/1998,1567.549749,COL
1/4/1998,1514.338126,OTT
1/4/1998,1575.084676,PHI
1/4/1998,1586.24371,NJD
1/4/1998,1452.56475,TOR
1/4/1998,1507.336868,WSH
1/4/1998,1469.605324,NYR
1/4/1998,1391.890298,TBL
1/4/1998,1434.369029,ANA
1/4/1998,1528.365668,STL
1/4/1998,1452.116449,CGY
1/4/1998,1511.460703,ARI
1/4/1998,1473.959625,NYI
1/4/1998,1431.615394,VAN
1/4/1998,1538.432078,MTL
1/4/1998,1475.309765,FLA
1/4/1998,1441.880583,ANA
1/4/1998,1441.006182,EDM
1/4/1998,1497.460786,LAK
1/5/1998,1495.603295,CHI
1/5/1998,1591.149823,DET
1/6/1998,1452.13607,CAR
1/6/1998,1503.384517,OTT
1/6/1998,1591.103465,NJD
1/6/1998,1611.061303,DAL
1/6/1998,1502.42315,CHI
1/6/1998,1448.553622,CGY
1/6/1998,1426.530526,VAN
1/6/1998,1501.136521,LAK
1/7/1998,1470.17529,NYI
1/7/1998,1543.949334,PIT
1/7/1998,1473.822311,NYR
1/7/1998,1460.725022,CAR
1/7/1998,1503.119881,WSH
1/7/1998,1447.704995,TOR
1/7/1998,1584.329969,DET
1/7/1998,1515.245038,ARI
1/7/1998,1571.436297,COL
1/7/1998,1450.708361,CGY
1/7/1998,1467.22554,SJS
1/7/1998,1531.928496,STL
1/8/1998,1543.516946,MTL
1/8/1998,1502.909239,BOS
1/8/1998,1587.21832,NJD
1/8/1998,1549.314701,PIT
1/8/1998,1384.378744,TBL
1/8/1998,1442.182474,TOR
1/8/1998,1614.946448,DAL
1/8/1998,1494.795565,OTT
1/8/1998,1437.330447,EDM
1/8/1998,1473.192064,FLA
1/8/1998,1430.95835,VAN
1/8/1998,1541.000027,STL
1/8/1998,1436.48673,ANA
1/8/1998,1476.618029,BUF
1/9/1998,1507.14273,BOS
1/9/1998,1509.839608,ARI
1/9/1998,1454.8381,CAR
1/9/1998,1586.038285,PHI
1/9/1998,1464.809923,NYI
1/9/1998,1539.283455,MTL
1/9/1998,1479.709233,NYR
1/9/1998,1508.642402,WSH
1/9/1998,1564.404213,COL
1/9/1998,1427.586558,VAN
1/9/1998,1496.708697,LAK
1/9/1998,1480.387271,BUF
1/10/1998,1592.891358,NJD
1/10/1998,1377.042703,TBL
1/10/1998,1514.392717,WSH
1/10/1998,1587.665085,PHI
1/10/1998,1500.268411,CHI
1/10/1998,1501.808559,ARI
1/10/1998,1607.9192,DAL
1/10/1998,1589.735399,DET
1/10/1998,1457.740446,CGY
1/10/1998,1468.985811,FLA
1/10/1998,1432.717488,ANA
1/10/1998,1441.5367,EDM
1/10/1998,1452.304669,NYI
1/10/1998,1453.2113,CAR
1/11/1998,1543.641663,PIT
1/11/1998,1598.483268,NJD
1/11/1998,1449.518514,TOR
1/11/1998,1494.28171,CHI
1/11/1998,1562.015431,COL
1/11/1998,1501.822814,OTT
1/11/1998,1455.77281,CGY
1/11/1998,1544.371819,STL
1/11/1998,1429.97534,VAN
1/11/1998,1470.953447,FLA
1/11/1998,1458.154008,SJS
1/11/1998,1482.43424,BUF
1/11/1998,1494.661729,LAK
1/11/1998,1451.409788,EDM
1/11/1998,1591.787725,DET
1/11/1998,1523.233184,WSH
3/13/1998,1551.788709,MTL
3/13/1998,1473.958918,NYR
3/13/1998,1515.173779,BOS
3/13/1998,1447.040987,CGY
3/13/1998,1457.206081,CAR
3/13/1998,1589.853189,NJD
3/13/1998,1474.154817,BUF
3/13/1998,1466.433431,SJS
3/13/1998,1448.309888,NYI
3/13/1998,1517.823218,WSH
3/13/1998,1578.824618,PHI
3/13/1998,1428.093148,VAN
3/13/1998,1597.19769,DET
3/13/1998,1498.024388,CHI
3/13/1998,1507.79526,ARI
3/13/1998,1605.866874,DAL
3/13/1998,1490.413071,LAK
3/13/1998,1445.775836,TOR
1/12/1998,1371.450793,TBL
1/12/1998,1581.970296,PHI
1/12/1998,1512.356087,ARI
1/12/1998,1503.99563,OTT
1/12/1998,1422.8444,ANA
1/12/1998,1601.306048,DAL
1/13/1998,1506.391876,BOS
1/13/1998,1594.721534,NJD
1/13/1998,1452.337735,CAR
1/13/1998,1552.271742,PIT
1/13/1998,1444.708709,NYI
1/13/1998,1604.063605,DET
1/13/1998,1466.851238,NYR
1/13/1998,1450.032436,TOR
1/13/1998,1365.802959,TBL
1/13/1998,1558.896389,MTL
1/13/1998,1491.158473,CHI
1/13/1998,1424.94747,VAN
1/13/1998,1559.842615,COL
1/13/1998,1472.83564,FLA
1/13/1998,1455.658446,EDM
1/13/1998,1553.103642,STL
1/13/1998,1460.5001,SJS
1/13/1998,1596.300747,DAL
1/13/1998,1486.156472,LAK
1/13/1998,1427.849701,ANA
1/14/1998,1521.424397,WSH
1/14/1998,1506.019693,OTT
1/15/1998,1504.644748,BOS
1/15/1998,1559.129077,PIT
1/15/1998,1445.480401,CAR
1/15/1998,1494.778481,CHI
1/15/1998,1596.468662,NJD
1/15/1998,1470.75444,NYR
1/15/1998,1587.61813,PHI
1/15/1998,1564.728826,MTL
1/15/1998,1359.970522,TBL
1/15/1998,1443.159494,NYI
1/15/1998,1446.129234,TOR
1/15/1998,1480.088148,BUF
1/15/1998,1605.61282,DET
1/15/1998,1421.327462,VAN
1/15/1998,1548.546351,STL
1/15/1998,1601.142854,DAL
1/15/1998,1510.332025,ARI
1/15/1998,1467.583016,FLA
1/15/1998,1460.215737,EDM
1/15/1998,1455.822891,CGY
1/15/1998,1455.657993,SJS
1/15/1998,1489.821617,LAK
1/15/1998,1424.184556,ANA
1/15/1998,1565.095238,COL
1/16/1998,1487.697492,BUF
1/16/1998,1413.919064,VAN
1/16/1998,1531.202742,WSH
1/16/1998,1502.211866,CHI
1/16/1998,1569.894926,COL
1/16/1998,1449.952748,SJS
1/21/1998,1550.503085,PIT
1/21/1998,1496.241348,OTT
1/21/1998,1464.186192,NYR
1/21/1998,1544.848544,STL
1/21/1998,1603.03691,NJD
1/21/1998,1613.021218,DET
1/21/1998,1585.552273,PHI
1/21/1998,1496.639707,BUF
1/21/1998,1498.378654,CHI
1/21/1998,1455.491396,NYI
1/21/1998,1468.165163,EDM
1/21/1998,1514.086252,ARI
1/21/1998,1495.526862,LAK
1/21/1998,1447.873464,CGY
1/22/1998,1489.657801,BUF
1/22/1998,1438.047016,CAR
1/22/1998,1566.794683,MTL
1/22/1998,1513.27074,BOS
1/22/1998,1347.63862,TBL
1/22/1998,1535.035953,WSH
1/22/1998,1606.935012,DET
1/22/1998,1438.519889,TOR
1/22/1998,1604.840661,DAL
1/22/1998,1567.553092,COL
1/22/1998,1404.976849,VAN
1/22/1998,1503.426355,ARI
1/22/1998,1452.294581,SJS
1/22/1998,1444.14735,CGY
1/22/1998,1419.384868,ANA
1/22/1998,1463.828789,FLA
1/23/1998,1498.397209,OTT
1/23/1998,1434.343566,CAR
1/23/1998,1470.879575,NYR
1/23/1998,1592.534179,PHI
1/23/1998,1609.123116,NJD
1/23/1998,1548.347224,PIT
1/23/1998,1505.885523,CHI
1/23/1998,1448.421745,TOR
1/23/1998,1538.155161,STL
1/23/1998,1447.984528,NYI
1/23/1998,1563.767531,COL
1/23/1998,1432.151343,ANA
1/23/1998,1499.252976,LAK
1/23/1998,1451.062315,FLA
1/24/1998,1493.36125,BUF
1/24/1998,1344.691952,TBL
1/24/1998,1466.130441,SJS
1/24/1998,1478.82506,EDM
1/24/1998,1552.696189,PIT
1/24/1998,1507.731991,BOS
1/24/1998,1572.333432,MTL
1/24/1998,1440.895089,CAR
1/24/1998,1467.572807,NYR
1/24/1998,1604.774151,NJD
1/24/1998,1597.033156,DET
1/24/1998,1595.840947,PHI
1/24/1998,1497.22545,CHI
1/24/1998,1535.897076,STL
1/24/1998,1559.01882,COL
1/24/1998,1608.626222,DAL
1/24/1998,1436.900054,ANA
1/24/1998,1504.83753,LAK
1/25/1998,1491.845687,OTT
1/25/1998,1450.242613,NYI
1/25/1998,1457.081817,TOR
1/25/1998,1338.377923,TBL
1/25/1998,1513.737477,ARI
1/25/1998,1474.751992,EDM
1/25/1998,1430.31149,CGY
1/25/1998,1394.665726,VAN
1/25/1998,1470.203509,SJS
1/25/1998,1445.477761,FLA
1/25/1998,1567.585709,MTL
1/25/1998,1606.384307,NJD
1/25/1998,1537.982621,WSH
1/25/1998,1502.119702,BOS
1/27/1998,1558.308478,PIT
1/27/1998,1531.674693,STL
1/27/1998,1495.606486,OTT
1/27/1998,1331.731412,TBL
1/27/1998,1465.962651,NYR
1/27/1998,1545.5701,WSH
1/27/1998,1591.84781,PHI
1/27/1998,1446.481814,NYI
1/27/1998,1612.341143,DAL
1/27/1998,1463.728329,TOR
1/27/1998,1555.303899,COL
1/27/1998,1483.200359,EDM
1/27/1998,1505.289111,ARI
1/27/1998,1387.075754,VAN
1/28/1998,1494.532223,BOS
1/28/1998,1498.680254,OTT
1/28/1998,1499.675279,BUF
1/28/1998,1525.904555,STL
1/28/1998,1447.548897,FLA
1/28/1998,1445.642812,CAR
1/28/1998,1468.132373,SJS
1/28/1998,1435.094973,ANA
1/29/1998,1441.719009,NYI
1/29/1998,1596.610615,PHI
1/29/1998,1547.341969,WSH
1/29/1998,1564.078616,PIT
1/29/1998,1328.657644,TBL
1/29/1998,1437.664756,CAR
1/29/1998,1601.026294,DET
1/29/1998,1510.278109,ARI
1/29/1998,1558.890321,COL
1/29/1998,1382.086755,VAN
1/29/1998,1479.613937,EDM
1/29/1998,1612.049641,NJD
1/29/1998,1429.380026,ANA
1/29/1998,1437.901463,CGY
1/30/1998,1506.603856,BOS
1/30/1998,1566.030453,PIT
1/30/1998,1486.60862,OTT
1/30/1998,1464.190782,NYR
1/30/1998,1581.979171,PHI
1/30/1998,1561.920375,MTL
1/30/1998,1455.526953,FLA
1/30/1998,1620.234456,DAL
1/30/1998,1527.829097,STL
1/30/1998,1455.835016,TOR
1/30/1998,1473.84732,SJS
1/30/1998,1501.447833,CHI
1/30/1998,1506.642611,LAK
1/30/1998,1445.803361,CGY
1/31/1998,1497.750737,BUF
1/31/1998,1512.537828,ARI
1/31/1998,1456.350453,NYI
1/31/1998,1441.042358,CAR
1/31/1998,1373.075817,VAN
1/31/1998,1613.673009,NJD
1/31/1998,1501.115739,BOS
1/31/1998,1466.255284,NYR
1/31/1998,1571.51857,PIT
1/31/1998,1598.766574,DET
1/31/1998,1577.863736,PHI
1/31/1998,1545.390132,WSH
1/31/1998,1460.457719,FLA
1/31/1998,1325.280042,TBL
1/31/1998,1533.209665,STL
1/31/1998,1615.30369,DAL
1/31/1998,1466.164915,SJS
1/31/1998,1567.901259,COL
1/31/1998,1512.118621,LAK
1/31/1998,1509.130237,CHI
2/1/1998,1566.035811,MTL
2/1/1998,1484.544119,OTT
2/1/1998,1450.454448,TOR
2/1/1998,1514.495274,ARI
2/1/1998,1440.327351,CGY
2/1/1998,1605.67475,NJD
2/1/1998,1477.990568,EDM
2/1/1998,1381.074076,VAN
2/1/1998,1462.218293,NYI
2/1/1998,1506.814982,BOS
2/1/1998,1549.576929,WSH
2/1/1998,1592.531417,DET
2/1/1998,1465.305005,FLA
2/1/1998,1495.793291,BUF
2/2/1998,1435.174518,CAR
2/2/1998,1561.568846,MTL
2/2/1998,1421.478128,ANA
2/2/1998,1501.164642,CHI
2/3/1998,1577.753728,PIT
2/3/1998,1460.346477,NYI
2/3/1998,1489.011084,OTT
2/3/1998,1607.207626,NJD
2/3/1998,1320.432756,TBL
2/3/1998,1503.442507,BUF
2/3/1998,1443.189665,TOR
2/3/1998,1606.36292,DAL
2/3/1998,1468.881955,EDM
2/3/1998,1520.084216,LAK
2/3/1998,1390.182689,VAN
2/3/1998,1558.738274,COL
2/3/1998,1475.3279,SJS
2/3/1998,1460.556041,NYR
2/4/1998,1457.65579,FLA
2/4/1998,1598.160989,DET
2/4/1998,1521.760057,ARI
2/4/1998,1496.70793,CHI
2/4/1998,1438.794476,CGY
2/4/1998,1515.790004,LAK
2/5/1998,1428.613847,CAR
2/5/1998,1313.007225,TBL
2/5/1998,1570.74949,PIT
2/5/1998,1543.947356,WSH
2/5/1998,1510.868038,BUF
2/5/1998,1508.686798,BOS
2/5/1998,1467.350714,NYI
2/5/1998,1568.129516,MTL
2/5/1998,1610.533719,NJD
2/5/1998,1485.684991,OTT
2/5/1998,1435.495685,TOR
2/5/1998,1542.150435,STL
2/5/1998,1614.0569,DAL
2/5/1998,1573.676939,PHI
2/5/1998,1473.176167,EDM
2/5/1998,1471.242879,SJS
2/5/1998,1425.93484,ANA
2/5/1998,1464.641061,NYR
2/6/1998,1510.693076,BOS
2/6/1998,1537.541257,STL
2/6/1998,1480.751569,OTT
2/6/1998,1440.104863,TOR
2/6/1998,1315.336931,TBL
2/6/1998,1599.762006,DET
2/6/1998,1561.786583,COL
2/6/1998,1502.924153,CHI
2/6/1998,1515.543834,ARI
2/6/1998,1569.909123,PHI
2/6/1998,1431.677309,CGY
2/6/1998,1479.265137,SJS
2/6/1998,1522.907171,LAK
2/6/1998,1460.418481,NYR
2/7/1998,1508.861759,BUF
2/7/1998,1568.672386,PIT
2/7/1998,1387.13438,VAN
2/7/1998,1465.153909,EDM
2/7/1998,1504.924787,BOS
2/7/1998,1426.284141,CAR
2/7/1998,1474.214858,NYI
2/7/1998,1615.46714,NJD
2/7/1998,1436.338577,TOR
2/7/1998,1456.054773,FLA
2/7/1998,1543.309546,STL
2/7/1998,1602.210423,DET
2/7/1998,1617.824716,DAL
2/7/1998,1497.4312,CHI
2/7/1998,1567.279536,COL
2/7/1998,1579.128336,PHI
2/7/1998,1430.157421,ANA
2/7/1998,1528.36905,LAK
2/8/1998,1484.517855,OTT
2/8/1998,1570.500661,PIT
2/8/1998,1561.265372,MTL
2/8/1998,1507.033484,BUF
2/8/1998,1546.02446,WSH
2/8/1998,1312.888514,TBL
2/8/1998,1506.324621,ARI
2/8/1998,1454.956602,NYR
2/8/1998,1438.087574,CGY
2/8/1998,1460.70667,EDM
2/8/1998,1391.581619,VAN
2/8/1998,1472.854872,SJS
2/26/1998,1515.656587,BUF
2/26/1998,1440.452043,TOR
2/26/1998,1552.642269,MTL
2/26/1998,1572.254438,PIT
2/26/1998,1471.016954,NYI
2/26/1998,1622.795433,DAL
2/26/1998,1540.73061,WSH
2/26/1998,1318.182365,TBL
2/26/1998,1451.941308,FLA
2/26/1998,1618.665045,NJD
2/26/1998,1593.533921,DET
2/26/1998,1535.245816,LAK
2/26/1998,1504.17704,ARI
2/26/1998,1571.347737,COL
2/26/1998,1454.51143,EDM
2/26/1998,1482.764078,OTT
2/26/1998,1400.513068,VAN
2/26/1998,1423.280655,ANA
2/27/1998,1498.248633,BOS
2/27/1998,1513.440973,BUF
2/27/1998,1323.421378,TBL
2/27/1998,1621.723308,NJD
2/27/1998,1442.667657,TOR
2/27/1998,1457.104182,NYR
2/27/1998,1492.460483,CHI
2/27/1998,1537.41319,LAK
2/27/1998,1576.769538,COL
2/27/1998,1498.755239,ARI
2/27/1998,1463.923423,SJS
2/27/1998,1551.986048,STL
2/28/1998,1591.366547,DET
2/28/1998,1448.883045,FLA
2/28/1998,1444.282814,CGY
2/28/1998,1408.775096,VAN
2/28/1998,1462.836522,EDM
2/28/1998,1415.018627,ANA
2/28/1998,1496.292353,BOS
2/28/1998,1581.972271,PIT
2/28/1998,1464.937999,NYR
2/28/1998,1575.060136,PHI
2/28/1998,1318.659207,TBL
2/28/1998,1535.491596,WSH
2/28/1998,1629.075289,DAL
2/28/1998,1491.649657,ARI
2/28/1998,1583.87512,COL
2/28/1998,1484.977299,CHI
2/28/1998,1544.896374,LAK
2/28/1998,1545.2297,STL
3/1/1998,1626.485479,NJD
3/1/1998,1432.960295,CAR
3/1/1998,1434.83384,TOR
3/1/1998,1542.924436,MTL
3/1/1998,1452.149451,EDM
3/1/1998,1470.679772,SJS
3/1/1998,1410.877206,VAN
3/1/1998,1474.438986,OTT
3/1/1998,1464.737098,NYI
3/1/1998,1507.519175,BOS
3/1/1998,1525.073211,WSH
3/1/1998,1515.397252,BUF
3/1/1998,1496.39102,CHI
3/1/1998,1637.122963,DAL
3/2/1998,1442.180704,CGY
3/2/1998,1467.891675,OTT
3/2/1998,1425.705698,ANA
3/2/1998,1553.225862,STL
3/3/1998,1570.745449,PIT
3/3/1998,1446.376962,TOR
3/3/1998,1459.880989,NYR
3/3/1998,1523.508644,BUF
3/3/1998,1629.399396,NJD
3/3/1998,1580.117146,PHI
3/3/1998,1572.461399,COL
3/3/1998,1460.362739,EDM
3/3/1998,1483.601983,ARI
3/3/1998,1596.153203,DET
3/3/1998,1462.466484,SJS
3/3/1998,1430.046378,CAR
3/3/1998,1536.900212,LAK
3/3/1998,1417.424517,VAN
3/4/1998,1460.983061,NYI
3/4/1998,1576.400363,PHI
3/4/1998,1516.96182,WSH
3/4/1998,1511.273213,BOS
3/4/1998,1561.411027,STL
3/4/1998,1494.79063,CHI
3/4/1998,1446.328641,CGY
3/4/1998,1329.077592,TBL
3/5/1998,1444.096388,FLA
3/5/1998,1456.246239,NYR
3/5/1998,1441.439524,TOR
3/5/1998,1567.821648,COL
3/5/1998,1638.723353,DAL
3/5/1998,1531.381314,MTL
3/5/1998,1465.00249,EDM
3/5/1998,1325.74621,TBL
3/5/1998,1417.520532,ANA
3/5/1998,1601.189769,DET
3/6/1998,1575.682887,PIT
3/6/1998,1489.364121,CHI
3/6/1998,1463.743738,OTT
3/6/1998,1572.742253,COL
3/6/1998,1633.116179,NJD
3/6/1998,1519.338704,BOS
3/6/1998,1569.412834,PHI
3/6/1998,1508.896329,WSH
3/6/1998,1566.837536,STL
3/6/1998,1538.300877,MTL
3/6/1998,1419.765047,VAN
3/6/1998,1449.660023,CGY
3/6/1998,1456.186749,SJS
3/6/1998,1605.639771,DET
3/6/1998,1534.559682,LAK
3/6/1998,1436.326113,CAR
3/7/1998,1527.143394,BUF
3/7/1998,1467.970589,NYI
3/7/1998,1478.565417,ARI
3/7/1998,1440.887854,CAR
3/7/1998,1413.07053,ANA
3/7/1998,1461.034045,SJS
3/7/1998,1521.663286,BOS
3/7/1998,1491.611296,CHI
3/7/1998,1573.435712,PIT
3/7/1998,1573.065352,PHI
3/7/1998,1630.791596,NJD
3/7/1998,1460.176306,NYR
3/7/1998,1505.243812,WSH
3/7/1998,1440.166321,FLA
3/7/1998,1576.427092,STL
3/7/1998,1631.80379,DAL
3/7/1998,1529.997941,LAK
3/7/1998,1600.792476,DET
3/8/1998,1470.677263,OTT
3/8/1998,1459.230065,CGY
3/8/1998,1528.711321,MTL
3/8/1998,1520.633686,BUF
3/8/1998,1474.480297,NYI
3/8/1998,1565.808728,COL
3/8/1998,1436.518919,TOR
3/8/1998,1469.815898,EDM
3/8/1998,1410.195005,VAN
3/8/1998,1320.932802,TBL
3/9/1998,1567.068549,PHI
3/9/1998,1579.432514,PIT
3/9/1998,1627.485689,DAL
3/9/1998,1474.34874,ARI
3/9/1998,1405.621855,ANA
3/9/1998,1445.104531,CAR
3/10/1998,1524.664825,MTL
3/10/1998,1432.913371,FLA
